image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_attr_mod_color_11699,add,native,identity,0.45751,0.00267,0.45751,0.00267,1.0,0.86319,False,0.8,True,393.2
task_attr_mod_color_11699,add,native,blur1,0.29824,0.00585,0.45751,0.00267,0.65189,0.97732,False,0.8,True,393.2
task_attr_mod_color_11699,add,native,jpeg75,0.33897,0.00449,0.45751,0.00267,0.7409,0.934,False,0.8,True,393.2
task_attr_mod_color_11699,add,native,crop_resize0.1,0.58184,0.00276,0.45751,0.00267,1.27176,0.87462,False,0.8,True,393.2
task_attr_mod_color_11699,add,native,jpeg_then_resize75,0.27764,0.00572,0.45751,0.00267,0.60685,0.96971,False,0.8,True,393.2
task_attr_mod_color_11699,add,native,adverse_cleaner,0.31769,0.00206,0.45751,0.00267,0.69439,0.96752,False,0.8,True,393.2
task_attr_mod_color_136767,add,native,identity,0.5493,0.02259,0.5493,0.02259,1.0,0.84741,False,0.8,True,378.3
task_attr_mod_color_136767,add,native,blur1,0.30575,0.01519,0.5493,0.02259,0.55662,0.96116,False,0.8,True,378.3
task_attr_mod_color_136767,add,native,jpeg75,0.30944,0.008,0.5493,0.02259,0.56333,0.94044,False,0.8,True,378.3
task_attr_mod_color_136767,add,native,crop_resize0.1,0.57819,0.00217,0.5493,0.02259,1.05259,0.91005,False,0.8,True,378.3
task_attr_mod_color_136767,add,native,jpeg_then_resize75,0.26905,0.01147,0.5493,0.02259,0.4898,0.96192,False,0.8,True,378.3
task_attr_mod_color_136767,add,native,adverse_cleaner,0.3042,0.01673,0.5493,0.02259,0.55379,0.95307,False,0.8,True,378.3
task_attr_mod_color_184837,add,native,identity,0.51986,0.01005,0.51986,0.01005,1.0,0.86916,False,0.8,True,378.3
task_attr_mod_color_184837,add,native,blur1,0.26897,0.00647,0.51986,0.01005,0.51738,0.97042,False,0.8,True,378.3
task_attr_mod_color_184837,add,native,jpeg75,0.31381,0.0081,0.51986,0.01005,0.60365,0.95604,False,0.8,True,378.3
task_attr_mod_color_184837,add,native,crop_resize0.1,0.67941,0.00887,0.51986,0.01005,1.30691,0.86976,False,0.8,True,378.3
task_attr_mod_color_184837,add,native,jpeg_then_resize75,0.23526,0.01658,0.51986,0.01005,0.45255,0.97676,False,0.8,True,378.3
task_attr_mod_color_184837,add,native,adverse_cleaner,0.33594,0.00675,0.51986,0.01005,0.6462,0.94352,False,0.8,True,378.3
task_attr_mod_color_32648,add,native,identity,0.52918,0.10914,0.52918,0.10914,1.0,0.7442,True,0.8,True,378.2
task_attr_mod_color_32648,add,native,blur1,0.35754,0.02869,0.52918,0.10914,0.67565,0.93546,False,0.8,True,378.2
task_attr_mod_color_32648,add,native,jpeg75,0.36348,0.03998,0.52918,0.10914,0.68687,0.9251,False,0.8,True,378.2
task_attr_mod_color_32648,add,native,crop_resize0.1,0.54219,0.02631,0.52918,0.10914,1.02457,0.91144,False,0.8,True,378.2
task_attr_mod_color_32648,add,native,jpeg_then_resize75,0.34572,0.02662,0.52918,0.10914,0.65332,0.96274,False,0.8,True,378.2
task_attr_mod_color_32648,add,native,adverse_cleaner,0.31944,0.02813,0.52918,0.10914,0.60364,0.94969,False,0.8,True,378.2
task_attr_mod_color_6205,add,native,identity,0.67288,0.0345,0.67288,0.0345,1.0,0.81885,True,0.8,True,378.4
task_attr_mod_color_6205,add,native,blur1,0.31054,0.06656,0.67288,0.0345,0.46151,0.9175,False,0.8,True,378.4
task_attr_mod_color_6205,add,native,jpeg75,0.38674,0.0426,0.67288,0.0345,0.57475,0.91415,False,0.8,True,378.4
task_attr_mod_color_6205,add,native,crop_resize0.1,0.68074,0.00812,0.67288,0.0345,1.01168,0.87316,False,0.8,True,378.4
task_attr_mod_color_6205,add,native,jpeg_then_resize75,0.30891,0.04383,0.67288,0.0345,0.45908,0.94529,False,0.8,True,378.4
task_attr_mod_color_6205,add,native,adverse_cleaner,0.43586,0.01906,0.67288,0.0345,0.64775,0.91442,False,0.8,True,378.4
