image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_attr_mod_color_11699,phase_gain,native,identity,0.364,0.00834,0.364,0.00834,1.0,0.83477,True,0.8,True,400.0
task_attr_mod_color_11699,phase_gain,native,blur1,0.3075,0.00391,0.364,0.00834,0.84479,0.90403,False,0.8,True,400.0
task_attr_mod_color_11699,phase_gain,native,jpeg75,0.37077,0.00415,0.364,0.00834,1.0186,0.82743,True,0.8,True,400.0
task_attr_mod_color_11699,phase_gain,native,crop_resize0.1,0.55678,0.00092,0.364,0.00834,1.52963,0.84281,False,0.8,True,400.0
task_attr_mod_color_11699,phase_gain,native,jpeg_then_resize75,0.3048,0.0037,0.364,0.00834,0.83738,0.91743,False,0.8,True,400.0
task_attr_mod_color_11699,phase_gain,native,adverse_cleaner,0.40592,0.00882,0.364,0.00834,1.11519,0.85022,False,0.8,True,400.0
task_attr_mod_color_136767,phase_gain,native,identity,0.48443,0.01429,0.48443,0.01429,1.0,0.88643,False,0.8,True,387.6
task_attr_mod_color_136767,phase_gain,native,blur1,0.36246,0.00949,0.48443,0.01429,0.74821,0.95134,False,0.8,True,387.6
task_attr_mod_color_136767,phase_gain,native,jpeg75,0.42974,0.01809,0.48443,0.01429,0.88711,0.93895,False,0.8,True,387.6
task_attr_mod_color_136767,phase_gain,native,crop_resize0.1,0.58467,0.00263,0.48443,0.01429,1.20692,0.89069,False,0.8,True,387.6
task_attr_mod_color_136767,phase_gain,native,jpeg_then_resize75,0.35602,0.0052,0.48443,0.01429,0.73492,0.94448,False,0.8,True,387.6
task_attr_mod_color_136767,phase_gain,native,adverse_cleaner,0.48108,0.03285,0.48443,0.01429,0.99309,0.9121,False,0.8,True,387.6
task_attr_mod_color_184837,phase_gain,native,identity,0.51154,0.01184,0.51154,0.01184,1.0,0.83648,True,0.8,True,387.8
task_attr_mod_color_184837,phase_gain,native,blur1,0.43264,0.02968,0.51154,0.01184,0.84575,0.88895,False,0.8,True,387.8
task_attr_mod_color_184837,phase_gain,native,jpeg75,0.48529,0.0112,0.51154,0.01184,0.94867,0.84669,False,0.8,True,387.8
task_attr_mod_color_184837,phase_gain,native,crop_resize0.1,0.6806,0.02718,0.51154,0.01184,1.33049,0.85405,False,0.8,True,387.8
task_attr_mod_color_184837,phase_gain,native,jpeg_then_resize75,0.39992,0.01269,0.51154,0.01184,0.78179,0.86329,False,0.8,True,387.8
task_attr_mod_color_184837,phase_gain,native,adverse_cleaner,0.52433,0.01753,0.51154,0.01184,1.025,0.83651,True,0.8,True,387.8
task_attr_mod_color_32648,phase_gain,native,identity,0.35483,0.01718,0.35483,0.01718,1.0,0.89752,False,0.8,True,387.4
task_attr_mod_color_32648,phase_gain,native,blur1,0.28093,0.01556,0.35483,0.01718,0.79172,0.89848,False,0.8,True,387.4
task_attr_mod_color_32648,phase_gain,native,jpeg75,0.29461,0.00305,0.35483,0.01718,0.83028,0.91088,False,0.8,True,387.4
task_attr_mod_color_32648,phase_gain,native,crop_resize0.1,0.44372,0.06539,0.35483,0.01718,1.25051,0.92055,False,0.8,True,387.4
task_attr_mod_color_32648,phase_gain,native,jpeg_then_resize75,0.28101,0.01141,0.35483,0.01718,0.79194,0.92562,False,0.8,True,387.4
task_attr_mod_color_32648,phase_gain,native,adverse_cleaner,0.32975,0.01802,0.35483,0.01718,0.9293,0.8509,False,0.8,True,387.4
task_attr_mod_color_6205,phase_gain,native,identity,0.49803,0.03436,0.49803,0.03436,1.0,0.79495,True,0.8,True,387.8
task_attr_mod_color_6205,phase_gain,native,blur1,0.36425,0.08553,0.49803,0.03436,0.73138,0.81616,True,0.8,True,387.8
task_attr_mod_color_6205,phase_gain,native,jpeg75,0.43059,0.03999,0.49803,0.03436,0.86458,0.82497,True,0.8,True,387.8
task_attr_mod_color_6205,phase_gain,native,crop_resize0.1,0.67952,0.01184,0.49803,0.03436,1.36441,0.77754,True,0.8,True,387.8
task_attr_mod_color_6205,phase_gain,native,jpeg_then_resize75,0.35342,0.06853,0.49803,0.03436,0.70964,0.81507,True,0.8,True,387.8
task_attr_mod_color_6205,phase_gain,native,adverse_cleaner,0.51606,0.01464,0.49803,0.03436,1.03619,0.81327,True,0.8,True,387.8
task_env_weather_112463,phase_gain,native,identity,0.4736,0.03631,0.4736,0.03631,1.0,0.87195,False,0.8,True,387.8
task_env_weather_112463,phase_gain,native,blur1,0.37523,0.02345,0.4736,0.03631,0.79229,0.91194,False,0.8,True,387.8
task_env_weather_112463,phase_gain,native,jpeg75,0.46844,0.06285,0.4736,0.03631,0.9891,0.88061,False,0.8,True,387.8
task_env_weather_112463,phase_gain,native,crop_resize0.1,0.62766,0.0619,0.4736,0.03631,1.3253,0.88447,False,0.8,True,387.8
task_env_weather_112463,phase_gain,native,jpeg_then_resize75,0.38697,0.00693,0.4736,0.03631,0.81709,0.91741,False,0.8,True,387.8
task_env_weather_112463,phase_gain,native,adverse_cleaner,0.48626,0.01622,0.4736,0.03631,1.02673,0.85586,False,0.8,True,387.8
task_env_weather_246440,phase_gain,native,identity,0.50747,0.00708,0.50747,0.00708,1.0,0.87773,False,0.8,True,387.5
task_env_weather_246440,phase_gain,native,blur1,0.48505,0.00821,0.50747,0.00708,0.95582,0.92887,False,0.8,True,387.5
